"Sample","Mutation_count_in_fitting","Tail","Tail_power","Tail_mutcount_observed","Tail_mutcount_predicted","Cluster_count","Cluster_mutcount_observed_1","Cluster_mutcount_predicted_1","Cluster_frequency_1","Cluster_mutcount_observed_2","Cluster_mutcount_predicted_2","Cluster_frequency_2","Cluster_mutcount_observed_3","Cluster_mutcount_predicted_3","Cluster_frequency_3","Cluster_mutcount_observed_4","Cluster_mutcount_predicted_4","Cluster_frequency_4","Cluster_mutcount_observed_5","Cluster_mutcount_predicted_5","Cluster_frequency_5"
"97f451e5-a1cc-4f29-8318-0e6ae74efe2f",4465,TRUE,2.43,259.226663752578,267704.030295202,2,435.682135478082,437.818693004753,0.47,3770.09120076934,4425.24687643305,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982b58c4-02b3-4e7d-8af0-4b133d0c7e50",3075,TRUE,2.55,89.4364239382237,48756.1237675666,1,2985.56357606178,3235.31038576098,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983c14b8-f35b-497b-9fd4-5e5f5f0a7aa7",5653,TRUE,2.07,216.763027641877,29184.3632132438,1,5436.23697235812,5597.39634291356,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98d27916-c622-11e3-bf01-24c6515278c0",19525,TRUE,2.25,1090.05893834127,497873.572724744,2,17347.4106942847,17651.6240045074,0.47,1087.53036737401,1204.91855911494,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98f54445-b151-4aeb-b8cf-91d743ba066e",2866,TRUE,1.52,1754.80476860268,19087.215117862,1,1111.19523139732,1113.21982880858,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995a1ad2-faca-4a37-a59d-e62455985afb",12294,TRUE,4.42,0.00779155141868891,35184.6677249599,3,15.3025413380699,15.3551463809299,0.47,12187.5273605851,15916.4276574859,0.205,91.1623065254311,7466.81965071563,0.04,NA,NA,NA,NA,NA,NA
"99bdc3da-c622-11e3-bf01-24c6515278c0",9365,TRUE,0.87,91.8770138497774,243.799241351405,2,9123.53760292328,11768.6791960361,0.195,149.585383226944,5494.21901252859,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99e7016a-c3c1-431c-8838-beb78a3cc017",3136,TRUE,0.52,359.963609286983,569.623917553018,1,2776.03639071302,2799.12549344108,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9a015939-8810-4808-9dfa-fb60a1173bc7",4661,TRUE,2.6,248.728906174013,300257.132839548,1,4412.27109382599,5060.67192656001,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556",1537,TRUE,1.73,184.519719325186,4979.45742712978,1,1352.48028067481,1353.32573442728,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9b3e7a03-cf8c-4da8-bc36-20129d7783ba",13771,TRUE,0.5,1837.98132245937,2507.66515482102,1,11933.0186775406,12042.7095149358,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9b75735b-705d-4ebf-92a0-fbb190b95285",1024,TRUE,1.35,45.3744415559691,357.37132073427,2,359.088532837196,367.213499504154,0.265,619.537025606835,1126.70096745457,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9ba2c970-c622-11e3-bf01-24c6515278c0",12358,TRUE,1.53,1523.64716823339,26050.836546264,1,10834.3528317666,10930.2416930066,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9ba6be6d-2032-444b-ab3c-dbee8023759d",11697,TRUE,3.36,2116.021780892,21714245.3880952,1,9580.978219108,12622.6624820581,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9be1246b-3dc1-4928-8b89-2d5ed0c866e8",2307,TRUE,1,154.674851361345,574.561467363208,1,2152.32514863866,2167.68775654396,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9c00828e-e9ae-4b9c-959e-34837ee2b230",9424,TRUE,2.6,14.4518218733533,12189.1460829774,5,2.99561086423039,2.99583605171389,0.49,5.78526611076203,5.7877510372731,0.38,20.994077333987,21.011377140085,0.34,9185.74001104147,9298.99459804025,0.215,194.033212776202,836.421587166013,0.055
"9c27fedd-b1b3-4af0-9e9b-20271854db08",7120,TRUE,3,2154.14766781071,25632931.0205823,1,4965.85233218929,7797.66446516554,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9c730cfb-3fd6-428a-a0a4-c061ca5db06c",1398,TRUE,1.05,258.220082538736,1109.08744832186,1,1139.77991746126,1147.46381115109,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9c949c63-aa63-4a84-ac5a-b5260775cee6",87,TRUE,2.66,1.01437301172253e-05,0.0325242759118925,2,4.40281337968839,4.44970632512954,0.415,82.5971764765815,104.600179104579,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9cb80280-c622-11e3-bf01-24c6515278c0",10510,TRUE,1.47,595.946876758183,9134.735544483,1,9914.05312324182,10080.9668117788,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9cdb1905-8b0f-48bd-ba37-11e7ac9646a0",2078,TRUE,1.78,1410.30287458504,74729.3983164754,1,667.697125414957,674.762212294586,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43",1928,TRUE,1.57,1169.09095031821,11380.1539177464,1,758.909049681793,759.040081455356,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9de495d1-55b2-4535-9b0a-a999df35977c",15465,TRUE,1.05,4347.21634229593,11586.9745611351,1,11117.7836577041,11138.6804419991,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9df57388-7de1-4c90-910e-ef63a246dff1",3850,TRUE,1.54,347.45529560036,3549.01928290895,1,3502.54470439964,3507.32919156101,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9e842227-2bc6-4185-bedb-abeb03836b51",5806,TRUE,1.75,1247.17271322054,58541.3508225388,1,4558.82728677946,4695.81139151407,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9e99b8d9-6f0d-4fe0-9c1e-d286c0714909",1622,TRUE,2.21,744.679770518224,306425.803197404,1,877.320229481776,880.884709518378,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9ed8f0b9-d615-44c4-9ec9-e07ecd744922",2972,TRUE,2.54,482.943222944685,259848.21450357,1,2489.05677705532,2532.93770262231,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9f298806-77b6-4c76-bd38-3343e1a3c6f0",3211,TRUE,0.51,1536.21926291945,2563.08053646212,1,1674.78073708055,1694.96297144481,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9fb6b7be-0084-48f7-a256-6d170e72e97f",1265,TRUE,3.57,194.102263253453,12297912.4507811,1,1070.89773674655,1702.73738144718,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9fba5db6-c622-11e3-bf01-24c6515278c0",9662,TRUE,1.2,545.556928924146,3155.46146729906,1,9116.44307107586,9387.11167669343,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9ffe694e-b488-489e-bdbe-0800e505eec4",4245,TRUE,2.42,110.425044744815,95642.1279265884,2,3974.37661031833,3998.2863221697,0.49,160.198344936852,170.174804987381,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a08ec059-7592-4698-bb45-25a9c3680c23",4927,TRUE,2.64,2796.65580691288,2392438.4208198,1,2130.34419308712,2159.23686658387,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a0eb2611-1ca6-44b7-897e-ce18399eb7bc",7687,TRUE,2.3,417.764760769059,148436.987465226,2,22.6282557628863,22.6748786820605,0.49,7246.60698346805,7385.92631903149,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a13ee768-1423-4fcc-b663-caaf6694acb3",135,TRUE,3.02,1.42208780580227,19873.8258588214,2,102.790368873838,107.449162907638,0.355,30.7875433203599,50.2777051238584,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a1724132-f95c-4622-8987-fe3183b9dce3",1838,TRUE,2.78,1.24786865023752e-19,6.15481613328187e-16,4,1692.90089101699,1698.93166495688,0.495,118.968875965962,125.763870050589,0.285,0.000189227157753381,0.000352474915119742,0.145,26.1300437898898,792.73484164915,0.05,NA,NA,NA
"a1af7c42-47af-435c-bb51-b932a3cd7b91",4358,TRUE,2.09,2076.64217279957,188369.210551441,1,2281.35782720043,2316.0161936571,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a2034620-e4b5-4d4f-ac05-7fc1c098eb40",8102,TRUE,1.07,497.563884978451,1572.50982934819,1,7604.43611502155,7652.34479367906,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a2a4021e-1273-4c18-907c-d20454ab898c",51,TRUE,0.6,29.5194751782704,52.3326652992162,1,21.4805248217296,21.5577689681219,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a2a67c8a-c622-11e3-bf01-24c6515278c0",9101,TRUE,0.56,120.405838463982,194.191131102917,2,8953.35756178177,10180.7453997429,0.22,27.2365997542511,17179.590222718,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a319188c-6b80-4228-8f2b-8f423c0fcf97",374,TRUE,4.51,30.4256061231961,33881218.2932962,2,1.00181359474642,1.00201581824881,0.495,342.572580282058,458.518078223174,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a31b6123-c1b7-4cd0-86d8-b2e640cce9da",1928,TRUE,0.55,162.767232934573,263.902262945441,1,1765.23276706543,1772.80500603447,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a3210fd0-344c-468e-8ff2-2d0869a2fb75",4868,TRUE,1.76,507.450059368579,12825.8340118089,2,3403.98229502163,3407.89132870515,0.385,956.567645609795,985.082881865495,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a335b03d-41ac-4d41-a2a9-3134b5b0a0a7",4529,TRUE,1.54,466.521646087692,6756.36017767797,1,4062.47835391231,4125.01213505587,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a3edc9cc-f54a-4459-a5d0-097879c811e5",3423,TRUE,1.88,452.082964062363,12610.3814469374,1,2970.91703593764,2975.55304696774,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a46f1e20-9e97-4dcc-a5ed-532aad9f3236",10,TRUE,3.21,1.71909210484912e-08,0.000480569994379559,2,1.04923780626548,1.06743926684249,0.5,8.9507621765436,11.7454389443233,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a47c2012-c13d-48ac-88b6-e09bfd50122b",8662,TRUE,1.77,2255.98927196194,83925.5939800362,1,6406.01072803806,6441.54860975843,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a4ca18dc-c622-11e3-bf01-24c6515278c0",13353,TRUE,0.86,1129.62677194695,2899.06659368632,1,12223.373228053,12350.0773110445,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a6045753-60bb-4e65-bc89-1ef0b47aab35",1929,TRUE,2,466.411839328007,32593.6834079162,1,1462.58816067199,1490.53906499669,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a612b654-c622-11e3-bf01-24c6515278c0",5890,TRUE,0.51,0.00169071549316772,0.00229633201316712,3,58.8732803374336,59.3148045093351,0.305,5717.39536756683,7752.65167440948,0.13,113.729661380244,5335.64158207112,0.03,NA,NA,NA,NA,NA,NA
"a65bcd07-c47d-4bda-a2bf-21f68cef2f3b",428,TRUE,2.62,23.6598487717881,23091.482901965,2,326.234495638573,326.459289125788,0.445,78.1056555896393,89.4624499486372,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a68389d4-431f-4582-b4df-e8ad200aa3be",1533,TRUE,2.31,24.3674767808677,14534.8672221574,1,1508.63252321913,1531.87047802089,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a6d8467e-88e3-4ea5-8583-61c5ab9747ae",2172,TRUE,2.44,644.440489924231,253947.973015939,1,1527.55951007577,1547.87484337043,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c",6510,TRUE,0.54,600.222556702153,893.171373576425,1,5909.77744329785,5957.62082224051,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a742a46d-2594-4efe-a701-4a2737ffae81",91,TRUE,1.94,8.65263413669745e-05,0.0105190311710081,3,7.67290206217774,7.83496381699922,0.37,72.964306034627,85.3585590358764,0.24,10.3627053768539,73.7477263008343,0.08,NA,NA,NA,NA,NA,NA
"a7a56d67-1bd7-4d69-9237-34c2d261261b",4653,TRUE,3.13,211.189492659939,1005617.19926176,3,21.8723457033268,21.9163167371645,0.325,113.081569202268,114.849827031598,0.195,4306.85659243447,6314.07748608923,0.085,NA,NA,NA,NA,NA,NA
"a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3",2046,TRUE,1.6,487.405392791321,10127.1202228374,1,1558.59460720868,1563.66807205446,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a7fb0931-28df-46f4-bc0f-2011fc91f0e1",292,TRUE,3.02,8.26230393754709e-05,0.87511474039734,2,252.249359228765,262.020984700769,0.28,39.7505581481957,75.3307132652469,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a83e247a-8f65-4be4-9c6e-a72c4abffae8",1580,TRUE,2.05,45.3407761770673,10107.0301808576,1,1534.65922382293,1588.97384200259,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a89a2341-263d-4e7f-87fa-18d9692d6b2b",7556,TRUE,2.79,1426.12437168799,2808948.99798897,1,6129.87562831201,6151.57680448199,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a92023de-5c97-4bf2-aa3c-0e768d7c5ece",85645,TRUE,2.04,10439.2913062252,979662.040122433,1,75205.7086937748,75801.7931300251,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a94d63fa-c622-11e3-bf01-24c6515278c0",9379,TRUE,1.34,906.185446274501,8321.07045835609,1,8472.8145537255,9149.37751715069,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a971ac23-0664-405d-9f5c-9ca892af003e",586,TRUE,3.21,105.108725853984,1589668.33330441,1,480.891274146016,680.321994755647,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a9a240f3-d237-4bb8-b968-e4a3cc7c2633",2612,TRUE,1.77,264.834042111218,15922.3283675424,1,2347.16595788878,2363.04947408991,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a9d055c6-6c53-4e85-8270-34883a1342a9",2249,TRUE,2.51,709.660960336025,1127173.34432137,1,1539.33903966398,1542.64495186419,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a9ec7d9e-b179-4782-a589-43c7d1642be9",1084,TRUE,2.29,225.620429129629,53915.6093005868,1,858.379570870371,875.914453016124,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aa018d90-5250-4313-9f7c-a3f196765e07",916,TRUE,1.82,15.108387798037,1152.23375684684,2,536.648070682153,538.523105219302,0.47,364.24354151981,460.293185182585,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aa20b9ab-dba9-4002-ad45-cafa2f85cef7",2265,TRUE,0.52,113.642922535046,207.609755751322,1,2151.35707746495,2170.74004074187,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aa2654f4-94f9-487a-b415-85df69261161",149,TRUE,3.07,7.46473892784208e-06,0.0817105457767231,2,93.3910119736324,101.057994489491,0.225,55.6089805616286,102.998808580939,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aa4a868a-df23-4eef-a618-e945aa2ce98a",13514,TRUE,1.64,774.445777679423,11799.2576274408,1,12739.5542223206,12767.5567945689,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aa5907cb-3be3-4e23-982d-719417baeb37",578,TRUE,1.59,332.031439943476,7126.19555499035,1,245.968560056524,248.564374847314,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aabddb20-c622-11e3-bf01-24c6515278c0",2975,TRUE,0.53,1330.29991951974,2227.20301350993,1,1644.70008048026,1678.30532613735,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ab8a55ed-ff47-4cad-ad91-52b9dc25aca7",3380,TRUE,2.2,2651.64156397243,376242.677208144,1,728.358436027568,746.740490395974,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"abbbe65c-c622-11e3-bf01-24c6515278c0",9722,TRUE,1.32,1357.129194672,11526.2145095941,1,8364.87080532799,8958.72955728548,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"abedd46c-47b8-4242-adb6-12835400cb3f",22629,TRUE,0.51,948.601715370216,1460.23290354708,1,21680.3982846298,21860.0399183594,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ac02c38e-5fca-4995-b0cc-39b6189976a3",8534,TRUE,0.81,7074.36060384827,11988.8546858039,1,1459.63939615173,1460.35140100029,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ac1bd179-8285-468c-ab9f-7f91151ca0f2",1904,TRUE,2.26,86.3874702659927,31282.0504116656,2,238.686933423085,239.248147148869,0.48,1578.92559631092,1672.44948823501,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ac23a8d2-ac42-4031-9dd4-9b56baeb246e",2013,TRUE,0.51,197.676592725387,327.489450152823,1,1815.32340727461,1833.37066337527,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a",3568,TRUE,3.95,99.47455266462,48848616.0564126,1,3468.52544733538,7418.00737372741,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aca4d810-9540-4ce3-8ceb-72d396c9b704",313,TRUE,0.5,163.344148504288,292.118669572315,1,149.655851495712,150.574877533587,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acb5e263-111b-43d8-9bd1-adb9a54e0fc0",1828,TRUE,1.58,1010.925218077,14275.321899732,1,817.074781923004,817.317854848851,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"acb9750e-7e17-4cef-bee1-5d710f9bf3a7",2550,TRUE,1.8,11.1243710493049,432.95655784428,3,1679.94244972646,1701.14259060413,0.265,772.303124550125,949.721951084718,0.13,86.6300546741097,516.2869772686,0.05,NA,NA,NA,NA,NA,NA
"ad007b59-46f6-48b9-958a-2b9d28cca3b7",4969,TRUE,2.01,339.27856866537,21535.285831206,1,4629.72143133463,5175.29743490646,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ad0700e2-048a-4856-a77a-bc0b6f25f0e2",1996,TRUE,1.2,573.625795967069,3528.89311534953,1,1422.37420403293,1427.24915695643,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ad92f17f-11e6-49bd-9835-6b2f47053485",3062,TRUE,0.5,99.2664296577811,180.347087251024,1,2962.73357034222,3039.04849697232,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adfbba82-c622-11e3-bf01-24c6515278c0",8863,TRUE,0.51,659.733248611218,1029.91942128566,1,8203.26675138878,8612.48746335444,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ae464652-2f8c-4d94-8b08-cd8f1d29256e",773,TRUE,1.98,227.553596295837,27944.4203318703,1,545.446403704163,546.710589187215,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aeeb01b4-790e-4929-bd59-6aad837603b1",949,TRUE,1.41,91.8106997805985,1865.01768886114,1,857.189300219402,894.07696164998,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"af2cbdb6-c622-11e3-bf01-24c6515278c0",6033,TRUE,2.59,951.25554797864,1620417.45437402,1,5081.74445202136,6009.46484643718,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"afd1f2e0-343c-416d-8e8f-2177f312c2f0",127,TRUE,2.86,22.0645997459053,175559.900820186,1,104.935400254095,131.225491766747,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aff5793b-3197-4d1d-bf0a-9b0ded5f2937",1333,TRUE,0.57,736.181380263649,1547.94059049238,1,596.818619736351,604.826777993997,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b04624d2-d8f8-4b51-be1b-72c73d8055f9",2315,TRUE,2.39,106.560650515706,23041.0076608419,1,2208.43934948429,2415.66984014938,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b0c61486-b061-4b6b-ac02-130a3ea0b080",118,TRUE,2.46,2.13270694908776e-05,0.0187711163028953,2,4.67514987291477,5.37629572607706,0.18,113.324828800016,509.088250809983,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b0d1fde4-928f-4f4c-bff6-33b885582bb5",3607,TRUE,0.79,634.639585393352,1596.89065329719,1,2972.36041460665,2993.44261720738,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b0f3087b-6f9c-47e9-b487-6726af1cb90b",1064,TRUE,4.45,19.4902584177935,28655522.7132566,3,1.09055840242759,1.09210663324457,0.49,36.8288005344806,40.1998843253331,0.205,1006.5903826453,1591.90555526204,0.12,NA,NA,NA,NA,NA,NA
"b1d2457d-3267-46ba-9fdf-663985e60538",604,TRUE,4.56,34.5789859305027,298815401.23318,2,389.60391507938,413.07991281158,0.295,179.817098990118,439.654002939265,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b1f19de6-c622-11e3-bf01-24c6515278c0",6002,TRUE,1.13,924.674975342723,4989.09977076914,1,5077.32502465728,5386.40632089965,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b1f2442f-a973-47b4-9891-f028f0d44adc",1916,TRUE,2.66,95.9970443594318,106503.605838443,1,1820.00295564057,1989.50880227592,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b24feafa-f2e9-4498-8471-a9e42c80cc9f",1197,TRUE,1.49,650.705261324051,5563.39851095882,1,546.294738675949,550.617264875602,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b27b569a-2c79-4453-8a2d-41fd0b4dd28d",2580,TRUE,2.4,141.936339602605,87050.5657774535,2,2050.65215593208,2058.01902134769,0.395,387.411504465313,449.64936325171,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b28f7607-f162-425f-b44d-64e9633c8824",1926,TRUE,2.6,434.565438457577,507451.62058643,1,1491.43456154242,1655.58973872275,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf",4923,TRUE,1.41,726.837567309857,8483.77844423391,1,4196.16243269014,5696.19517003621,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55",1864,TRUE,4.71,0.0171137813060161,35576.014455405,2,65.5937497139721,67.2951039419531,0.235,1798.38913650472,3778.48800114127,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c",5390,TRUE,2.46,1316.42801169491,726224.300231498,1,4073.57198830509,4390.51848184251,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b330c50b-c45f-413d-918f-33275d0d8f91",1784,TRUE,0.53,384.930129317009,698.708251896527,1,1399.06987068299,1418.95109264474,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb",2800,TRUE,4.96,0.000114838913860368,295.324255202411,3,2271.97643647658,2397.8706095293,0.265,342.611345188943,466.4125547102,0.135,185.412103495564,1503.19900944169,0.045,NA,NA,NA,NA,NA,NA
"b37d6283-6f95-4975-a794-f3d5c4bbc7b3",2679,TRUE,1.29,110.738375894207,560.993743503724,3,2.85285816896914,2.85292997110171,0.495,2362.38456755596,2365.23267342651,0.285,203.024198380862,216.328471555185,0.12,NA,NA,NA,NA,NA,NA
"b3f1d232-4392-4258-9256-d38ff4b59f94",3777,TRUE,2.12,979.804705916293,152710.203190686,1,2797.19529408371,2810.15141933535,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b41c63e8-bb85-4f83-9bc6-e611fd9ef075",4140,TRUE,2.43,2533.93018601497,912418.395635974,1,1606.06981398503,1607.60877834875,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b4860b5f-0a80-4fb2-81e1-4bafeb525b1c",770,TRUE,1.71,148.143003277364,3627.79050557534,1,621.856996722635,622.234902212531,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b499032c-6cb8-4646-a95b-10af2a21a289",1388,TRUE,1.65,79.4212087422548,1609.43537789432,2,1264.40941635753,1265.7138513387,0.355,44.1693749002135,44.5950276483051,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b49d5310-3cc5-4386-9444-cf0d61b52376",6463,TRUE,2.16,274.899300796505,95322.9627306733,2,6112.00356337084,8053.77194450707,0.195,76.0971358326536,9207.74852803917,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b4aea804-fc6e-4d58-906f-f3a932ca9dc5",1226,TRUE,2.37,120.800019940536,85304.695174059,1,1105.19998005946,1183.7220558066,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d",1095,TRUE,1.72,211.043594438256,5395.22476797621,1,883.956405561744,884.44924135932,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b55751c4-c622-11e3-bf01-24c6515278c0",5326,TRUE,0.61,90.9651300720634,180.151486924905,2,5132.62030710728,6154.04082901863,0.22,102.414562820657,3558.20232264373,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b5cabba2-30a4-458e-897c-00ec3fefa6d2",4893,TRUE,1.13,1851.54216812903,8504.41089554045,1,3041.45783187097,3111.70181738331,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b5cc4a6d-93a9-497c-a7bb-a5db82edc176",635,TRUE,1.82,204.885497660967,8771.5840051794,1,430.114502339033,432.178702862861,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
